train_loss,val_loss,train_ce_loss,train_dice_loss,val_ce_loss,val_dice_loss,lr,epoch_time,val_miou,val_pixel_acc,val_dice
3.8920392990112305,3.892080068588257,2.9447038173675537,0.9473356008529663,2.9447426795959473,0.9473373293876648,9.861849601988383e-05,91.44650197029114,0.025065978587873582,0.0524139404296875,0.052662670612335205
3.892052412033081,3.8920416831970215,2.944716453552246,0.947335958480835,2.944706439971924,0.9473353028297424,9.755282581475769e-05,106.21365928649902,0.025073439011867434,0.052403926849365234,0.05266469717025757
3.8920540809631348,3.8920416831970215,2.944718360900879,0.9473357200622559,2.944706439971924,0.9473352432250977,9.619397662556435e-05,104.34360909461975,0.025266618685126706,0.052753448486328125,0.052664756774902344
3.892025947570801,3.8920159339904785,2.9446914196014404,0.9473345279693604,2.944681406021118,0.9473345875740051,9.45503262094184e-05,114.49343013763428,0.025169364093505994,0.05256223678588867,0.05266541242599487
3.8920440673828125,3.8920187950134277,2.9447085857391357,0.9473356008529663,2.9446840286254883,0.9473347663879395,9.263200821770461e-05,126.18607068061829,0.025116311575379257,0.052642822265625,0.05266523361206055
3.892026901245117,3.8920512199401855,2.9446918964385986,0.9473350644111633,2.9447145462036133,0.9473366141319275,9.045084971874738e-05,104.65587210655212,0.02499611190013476,0.05236005783081055,0.05266338586807251
3.892021656036377,3.8920483589172363,2.9446864128112793,0.9473351836204529,2.944711208343506,0.9473370313644409,8.802029828000156e-05,106.16200089454651,0.02497600393357029,0.05240297317504883,0.05266296863555908
3.8920202255249023,3.8920111656188965,2.9446845054626465,0.9473356008529663,2.944675922393799,0.9473353624343872,8.535533905932738e-05,95.9862470626831,0.024997172722071553,0.05237245559692383,0.05266463756561279
3.892014980316162,3.8919968605041504,2.9446794986724854,0.9473356008529663,2.9446616172790527,0.9473351240158081,8.247240241650919e-05,101.501784324646,0.02516411964522036,0.052713871002197266,0.052664875984191895
3.8919992446899414,3.8919918537139893,2.9446637630462646,0.9473356008529663,2.9446566104888916,0.9473351836204529,7.938926261462366e-05,118.34377551078796,0.025176800669171138,0.05266857147216797,0.05266481637954712
3.891988515853882,3.891996145248413,2.944653272628784,0.9473351836204529,2.944659948348999,0.9473361372947693,7.612492823579745e-05,116.34200501441956,0.02499802357281151,0.052294254302978516,0.05266386270523071
3.8919715881347656,3.891984462738037,2.944636821746826,0.947334885597229,2.9446487426757812,0.9473357796669006,7.269952498697734e-05,100.17926526069641,0.025282924786728056,0.05278348922729492,0.052664220333099365
3.8919830322265625,3.8919637203216553,2.9446475505828857,0.9473356008529663,2.944628953933716,0.9473348259925842,6.91341716182545e-05,118.73017454147339,0.025090524973828722,0.05242109298706055,0.05266517400741577
3.891955852508545,3.891946792602539,2.9446210861206055,0.9473347067832947,2.944612503051758,0.9473344087600708,6.545084971874738e-05,112.3524522781372,0.02514318454900594,0.052542686462402344,0.0526655912399292
